Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,Monto_MDP,Fecha_Firma
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000998,SUBDELEGACIÓN DE ADMINISTRACIÓN EN LA DELEGACIÓN NUEVO LEÓN,E-2025-00015264,BIENL/ADQ/MAT-LIMP/02/2025,ADQUISICIÓN DE MATERIAL DE LIMPIEZA PARA BIENESTAR NL FEBRERO 2025,21601,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-139-020000998-N-11-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-02-26 19:05:58,,2025-02-15 00:00:00,C-2025-00014944,BIENL/ADQ/MAT-LIMP/02/2025,ADQUISICIÓN DE MATERIAL DE LIMPIEZA PARA BIENESTAR NL FEBRERO 2025,ADQUISICION DE MATERIAL DE LIMPIEZA PARA EL SUMINISTRO EN LAS OFICINAS Y CENTROS DE ATENCION DE LA SECRETARIA DE BIENESTAR DELEGACION NUEVO LEON,NO,PUBLICADO,15/02/2025,15/03/2025,2025-02-26 16:16:26,43088.78999999999,MXN,NO,2025-A-A-NAC-A-C-20-139-00010657,FORMALIZADO,2025-02-26 16:16:26,Cerrado,43088.79,,49983.0,,MXN,NO,,,43088.79,,,,,SMA100826IH3,SERVICIOS MADO SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/0f715a4576df426dab5d8ede9bcd19bb/procedimiento,,2025-02-26 16:16:26
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000998,SUBDELEGACIÓN DE ADMINISTRACIÓN EN LA DELEGACIÓN NUEVO LEÓN,E-2025-00024272,BIENL/ADQ/MAT-LIMP/03/2025,ADQUISICIÓN DE MATERIAL DE LIMPIEZA PARA BIENESTAR NL MARZO 2025,21601,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-139-020000998-N-14-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-03-19 17:01:18,,2025-03-15 00:00:00,C-2025-00024902,BIENL/ADQ/MAT-LIMP/03/2025,ADQUISICIÓN DE MATERIAL DE LIMPIEZA PARA BIENESTAR NL MARZO 2025,ADQUISICION DE MATERIAL DE LIMPIEZA PARA EL SUMINISTRO EN LAS OFICINAS Y CENTROS DE ATENCION DE LA SECRETARIA DE BIENESTAR DELEGACION NUEVO LEON,NO,PUBLICADO,16/03/2025,15/05/2025,2025-03-19 16:42:32,431031.896806,MXN,NO,2025-A-A-NAC-A-A-20-139-00018863,FORMALIZADO,2025-03-19 16:42:32,Abierto,431031.9,499997.0,862063.79,999994.0,MXN,NO,,,,,,,,SMA100826IH3,SERVICIOS MADO SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/0493feb575004b1f88b0b0234cc5cc66/procedimiento,0.999994,2025-03-19 16:42:32
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000998,SUBDELEGACIÓN DE ADMINISTRACIÓN EN LA DELEGACIÓN NUEVO LEÓN,E-2025-00069821,BIENL/ADQ/MAT-LIMP/05/2025,ADQUISICIÓN DE MATERIAL DE LIMPIEZA PARA BIENESTAR NL AGOSTO 2025,21601,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-139-020000998-N-20-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-08-09 00:19:12,,2025-08-12 00:00:00,C-2025-00082143,BIENL/ADQ/MAT-LIMP/04/2025,ADQUISICIÓN DE MATERIAL DE LIMPIEZA PARA BIENESTAR NL AGOSTO 2025,ADQUISICION DE MATERIAL DE LIMPIEZA PARA EL SUMINISTRO EN LAS OFICINAS Y CENTROS DE ATENCION DE LA SECRETARIA DE BIENESTAR DELEGACION NUEVO LEON,NO,PUBLICADO,12/08/2025,15/09/2025,2025-08-13 12:02:15,362048.94,MXN,NO,2025-A-A-NAC-A-C-20-139-00068111,FORMALIZADO,2025-08-13 12:02:15,Cerrado,362048.94,,419976.77,,MXN,NO,,,362048.94,,,,,SMA100826IH3,SERVICIOS MADO SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/df62a4ff55194fa0b2bc8a028e1ffe1a/procedimiento,,2025-08-13 12:02:15
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000889,DELEGACION BAJA CALIFORNIA SUR,E-2025-00015369,LPZ/BIENESTAR/009/2025,ADQUISICION DE PRODUCTOS ALIMENTICIOS,22103,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-123-020000889-N-8-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-02-25 17:41:47,,2025-02-13 00:00:00,C-2025-00014297,LPZ/BIENESTAR/009/2024,ADQUISICION DE PRODUCTOS ALIMENTICIOS,"ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PERSONAL QUE LABORA EN CAMPO, EN LA DELEGACION DE BIENESTAR EN BAJA CALIFORNIA SUR",NO,PUBLICADO,14/02/2025,10/03/2025,2025-03-03 15:23:04,129306.6,MXN,NO,2025-A-A-NAC-A-C-20-123-00010992,FORMALIZADO,2025-03-03 15:23:04,Cerrado,129306.6,,149995.66,,MXN,NO,,,129306.6,,,,,SME1005151H8,STRATEGICS DE MEXICO SA DE CV,,MX,MEXICANA,NO,MEDIANA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/0cef6ef14ca5439f966a27305ce50fd6/procedimiento,,2025-03-03 15:23:04
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000889,DELEGACION BAJA CALIFORNIA SUR,E-2025-00042125,LPZ/BIENESTAR/014/2025,ADQUISICION DE ALIMENTOS,22103,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-123-020000889-N-12-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-05-16 19:13:53,,2025-05-15 00:00:00,C-2025-00046207,LPZ/BIENESTAR/014/2025,ADQUISICION DE ALIMENTOS,ADQUISICION DE ALIMENTOS PARA EL PERSONAL QUE LABORA EN CAMPO EN LA SECRETARIA DE BIENESTAR EN BAJA CALIFORNIA SUR,NO,PUBLICADO,16/05/2025,16/06/2025,2025-06-02 15:50:10,68962.0,MXN,NO,2025-A-A-NAC-A-C-20-123-00038246,FORMALIZADO,2025-06-02 15:50:10,Cerrado,68962.0,,79995.92,,MXN,NO,,,68962.0,,,,,SME1005151H8,STRATEGICS DE MEXICO SA DE CV,,MX,MEXICANA,NO,MEDIANA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/9a9468fc94e54bc9a80b6df3a5652d15/procedimiento,,2025-06-02 15:50:10
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000889,DELEGACION BAJA CALIFORNIA SUR,E-2025-00043633,LPZ/BIENESTAR/017/2025,SERVICIO DE IMPRESION,33604,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-123-020000889-N-15-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-05-21 17:28:35,,2025-05-15 00:00:00,C-2025-00047483,LPZ/BIENESTAR/017/2025,SERVICIO DE IMPRESION,"SERVICIO DE IMPRESION PARA LA DIFUSION DEL PROGRAMA PENSION PARA EL BIENESTAR DE LAS PERSONAS ADULTAS MAYORES, EN LA SECRETARIA DE BIENESTAR EN BAJA CALIFORNIA SUR.",NO,PUBLICADO,15/05/2025,15/06/2025,2025-06-02 15:49:51,86198.0,MXN,NO,2025-A-A-NAC-A-C-20-123-00040222,FORMALIZADO,2025-06-02 15:49:51,Cerrado,86198.0,,99989.68,,MXN,NO,,,86198.0,,,,,SME1005151H8,STRATEGICS DE MEXICO SA DE CV,,MX,MEXICANA,NO,MEDIANA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/6f6cc1bc6b4d4456a9156419eb4cea78/procedimiento,,2025-06-02 15:49:51
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000889,DELEGACION BAJA CALIFORNIA SUR,E-2025-00066290,LPZ/BIENESTAR/026/2025,ADQUISICION DE ALIMENTOS,22103,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-123-020000889-N-22-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-07-29 21:15:24,,2025-07-29 00:00:00,C-2025-00075856,LPZ/BIENESTAR/026/2025,ADQUISICION DE ALIMENTOS,ADQUISICION DE ALIMENTOS PARA EL PERSONAL QUE LABORA EN CAMPO EN LA SECRETARIA DE BIENESTAR EN BAJA CALIFORNIA SUR,NO,PUBLICADO,29/07/2025,29/08/2025,2025-08-05 12:59:05,68946.0,MXN,NO,2025-A-A-NAC-A-C-20-123-00065540,FORMALIZADO,2025-08-05 12:59:05,Cerrado,68946.0,,79977.36,,MXN,NO,,,68946.0,,,,,SME1005151H8,STRATEGICS DE MEXICO SA DE CV,,MX,MEXICANA,NO,MEDIANA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/99b6c8b918f045888b8be8ec9dead6bc/procedimiento,,2025-08-05 12:59:05
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000889,DELEGACION BAJA CALIFORNIA SUR,E-2025-00067094,LPZ/BIENESTAR/028/2025,SERVICIO DE IMPRESION,33604,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-123-020000889-N-25-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-07-31 21:19:02,,2025-07-29 00:00:00,C-2025-00077052,LPZ/BIENESTAR/028/2025,SERVICIO DE IMPRESION,"SERVICIO DE IMPRESION PARA LA DIFUSION DE PROGRAMAS, PENSION PARA EL BIENESTAR DE LAS PERSONAS ADULTAS MAYORES Y PENSION PARA EL BIENESTAR DE LAS PERSONAS CON DISCAPACIDAD PERMANENTE, EN LA SECRETARIA DE BIENESTAR EN BAJA CALIFORNIA SUR",NO,PUBLICADO,29/07/2025,29/08/2025,2025-08-05 12:59:49,129309.5,MXN,NO,2025-A-A-NAC-A-C-20-123-00065583,FORMALIZADO,2025-08-05 12:59:49,Cerrado,129309.5,,149999.02,,MXN,NO,,,129309.5,,,,,SME1005151H8,STRATEGICS DE MEXICO SA DE CV,,MX,MEXICANA,NO,MEDIANA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/6d24bcb86f9e4ae59498dfbcb304e200/procedimiento,,2025-08-05 12:59:49
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000999,DIRECCION GENERAL DE RECURSOS MATERIALES,E-2025-00069305,SERVICIOS DE ESPACIOS PUBLICITARIOS PARA LA DIFUSIÓN DE LA CAMPAÑA,SERVICIOS DE ESPACIOS PUBLICITARIOS PARA LA DIFUSIÓN DE LA CAMPAÑA,36101,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 54 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-20-411-020000999-N-61-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-08-09 01:58:47,,2025-07-21 00:00:00,C-2025-00081713,411.110.36101.064/2025,SERVICIOS DE ESPACIOS PUBLICITARIOS PARA LA DIFUSIÓN DE LA CAMPAÑA,"DIFUSIÓN DE LA CAMPAÑA DE COMUNICACIÓN SOCIAL DENOMINADA: PROGRAMAS DE BIENESTAR. VERSIÓN 1, SALUD CASA POR CASA, VERSIÓN 2, PENSIÓN MUJERES BIENESTAR, VERSIÓN 3, FONDO DE APORTACIÓNES PARA LA INFRAESTRUCTURA SOCIAL Y VERSIÓN 4, PROGRAMAS BIENESTAR I",NO,PUBLICADO,21/07/2025,31/12/2025,2025-07-23 00:00:00,7758420.22,MXN,NO,2025-A-A-NAC-A-C-20-411-00091164,FORMALIZADO,2025-07-23 00:00:00,Cerrado,7758420.22,,8999767.46,,MXN,NO,,,7758420.22,,,,,SME741219F83,STEREOREY MEXICO SA,93611,MX,MEXICANA,NO,GRANDE,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/f6caeadf04f845f9a2ff757ed2311eeb/procedimiento,,2025-07-23 00:00:00
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000999,DIRECCION GENERAL DE RECURSOS MATERIALES,E-2025-00080853,CAMPAÑA DE COMUNICACIÓN SOCIAL DENOMINADA: PRIMER INFORME DE GOBIERNO. VERSIÓN I,CAMPAÑA DE COMUNICACIÓN SOCIAL DENOMINADA: PRIMER INFORME DE GOBIERNO. VERSIÓN I,36101,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 54 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-20-411-020000999-N-72-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-08-17 05:18:18,,2025-08-14 00:00:00,C-2025-00086581,411.110.36101.148/2025,CAMPAÑA DE COMUNICACIÓN SOCIAL DENOMINADA: PRIMER INFORME DE GOBIERNO. VERSIÓN I,"SERVICIO DE ESPACIOS PARA LA DIFUSIÓN DE LA CAMPAÑA DE COMUNICACIÓN SOCIAL DENOMINADA: PRIMER INFORME DE GOBIERNO. VERSIÓN INFORME 1,",NO,PUBLICADO,25/08/2025,30/09/2025,2025-08-25 00:00:00,438999.14,MXN,NO,2025-A-A-NAC-A-A-20-411-00094590,FORMALIZADO,2025-08-25 00:00:00,Abierto,175599.66,203695.6,438999.14,509239.0,MXN,NO,,,,,,,,SME741219F83,STEREOREY MEXICO SA,93611,MX,MEXICANA,NO,GRANDE,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/74880f9ba9e447979af0cf0e67f54d67/procedimiento,0.509239,2025-08-25 00:00:00
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000881,DELEGACION ESTATAL DE PROGRAMAS PARA EL DESARROLLO EN EL ESTADO DE TLAXCALA,E-2025-00091483,ADD/SBTLX/ARRENDVH/01/2025,CONTRATO PARA  PRESTACION DEL SERVICIO DE ARRENDAMIENTO DE VEHICULOS TERRESTRES,32502,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-149-020000881-N-38-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-10-03 20:15:58,,2025-10-01 00:00:00,C-2025-00105497,ADD/ARRENDVH/01/2025,CONTRATO PARA  PRESTACION DEL SERVICIO DE ARRENDAMIENTO DE VEHICULOS TERRESTRES,CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE ARRENDAMIENTO DE VEHICULOSTERRESTRES PARA LA SECRETARIA DE BIENESTAR EN EL ESTADO DE TLAXCALA,NO,PUBLICADO,01/10/2025,06/10/2025,2025-10-03 17:53:43,284482.8,MXN,NO,2025-A-A-NAC-A-C-20-149-00087602,FORMALIZADO,2025-10-03 17:53:43,Cerrado,284482.8,,330000.0,,MXN,NO,,,284482.8,,,,,SMT170406PX9,SOLUCIONES DE MOVILIDAD TERRESTRE SA DE CV,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/d3a23c2a1f5a4706b2af908e4c64b49e/procedimiento,,2025-10-03 17:53:43
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000877,DELEGACION TAMAULIPAS,E-2025-00015680,AD-020000877-016-2025,SERVICIO DE IMPRESIÓN Y ELABORACION DE MATERIAL INFORMATIVO,33604,LAASSP,ADJUDICACIÓN DIRECTA POR AUTORIZACIÓN DE OM O EQUIVALENTE,ART. 42 PÁRRAFO SEGUNDO,"ADJUDICACIÓN DIRECTA AUTORIZADA POR LA OM O EQUIVALENTE, CUANDO LA OPERACIÓN CORRESPONDE AL MONTO DE UNA INVITACIÓN A CUANDO MENOS TRES PERSONAS.",,NO,,,,,AA-20-148-020000877-N-16-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-03-07 00:43:57,,2025-03-03 00:00:00,C-2025-00019251,AD-020000877-016-2025,SERVICIO DE IMPRESIÓN Y ELABORACION DE MATERIAL INFORMATIVO,SERVICIO DE IMPRESIÓN Y ELABORACION DE MATERIAL INFORMATIVO,NO,PUBLICADO,03/03/2025,15/03/2025,,172413.79,MXN,,,,,,,,,,,,,,,,,,,SOGJ760228AD1,JUAN CARLOS SOSA GOMEZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/667381f5517a4559b53cd2b9b17681d6/procedimiento,,
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000877,DELEGACION TAMAULIPAS,E-2025-00032026,AD-0200000877-018-2025,ADQUISICION DE MATERIALES DE LIMPIEZA,21601,LAASSP,ADJUDICACIÓN DIRECTA POR AUTORIZACIÓN DE OM O EQUIVALENTE,ART. 42 PÁRRAFO SEGUNDO,"ADJUDICACIÓN DIRECTA AUTORIZADA POR LA OM O EQUIVALENTE, CUANDO LA OPERACIÓN CORRESPONDE AL MONTO DE UNA INVITACIÓN A CUANDO MENOS TRES PERSONAS.",,NO,,,,,AA-20-148-020000877-N-18-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-04-24 00:09:33,,2025-04-16 00:00:00,C-2025-00037517,AD-0200000877-018-2025,ADQUISICION DE MATERIALES DE LIMPIEZA,ADQUISICION DE MATERIALES DE LIMPIEZA,NO,PUBLICADO,16/04/2025,30/04/2025,,86206.9,MXN,,,,,,,,,,,,,,,,,,,SOGJ760228AD1,JUAN CARLOS SOSA GOMEZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/3349e2059df1444781ed31f390805a0a/procedimiento,,
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000877,DELEGACION TAMAULIPAS,E-2025-00074619,AD-020000877-030-2025,SERVICIO DE ARRENDAMIENTO DE MOBILIARIO,32302,LAASSP,ADJUDICACIÓN DIRECTA POR AUTORIZACIÓN DEL TUAF O EQUIVALENTE,ART. 55 PÁRRAFO SEGUNDO,"ADJUDICACIÓN DIRECTA AUTORIZADA POR EL TUAF O EQUIVALENTE, CUANDO LA OPERACIÓN CORRESPONDE AL MONTO DE UNA INVITACIÓN A CUANDO MENOS TRES PERSONAS.",,NO,,,,,AA-20-148-020000877-N-30-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-08-28 02:06:18,,2025-08-18 00:00:00,C-2025-00093044,AD-020000877-030-2025,SERVICIO DE ARRENDAMIENTO DE MOBILIARIO,SERVICIO DE ARRENDAMIENTO DE MOBILIARIO,NO,PUBLICADO,18/08/2025,31/08/2025,,215517.24,MXN,,,,,,,,,,,,,,,,,,,SOGJ760228AD1,JUAN CARLOS SOSA GOMEZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/df6c08ce0a2e4cb0b44ace50aafa4952/procedimiento,,
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000877,DELEGACION TAMAULIPAS,E-2025-00093317,IA-020000877-035-2025,SERVICIO DE ARRENDAMIENTO DE VEHICULOS,32502,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-20-148-020000877-N-35-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2025-10-18 01:40:17,2025-10-29 01:24:00,2025-10-31 01:25:00,C-2025-00119699,IA-020000877-035-2025,SERVICIO DE ARRENDAMIENTO DE VEHICULOS,SERVICIO DE ARRENDAMIENTO DE VEHICULOS,NO,PUBLICADO,30/10/2025,15/11/2025,,348965.52,MXN,,,,,,,,,,,,,,,,,,,SOGJ760228AD1,JUAN CARLOS SOSA GOMEZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/be37b724643f45f8ac33b910ccacd70f/procedimiento,,
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000017,"DELEGACION ESTATAL CIUDAD DE MEXICO, RECURSOS MATERIALES",E-2025-00006203,0000032025,SERVICIO INTEGRAL DE LIMPIEZA,35801,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-20-129-020000017-N-3-2025,SERVICIOS,NACIONAL,MIXTA,NO,NO,,,,2025-01-24 22:01:13,2025-01-30 22:49:00,2025-01-31 21:49:00,C-2025-00007105,IA-20-129-020000017-N-3-2025,SERVICIO INTEGRAL DE LIMPIEZA,SERVICIO INTEGRAL DE LIMPIEZA PARA LA DELEGACION DE PROGRAMAS PARA EL DESARROLLO EN LA CIUDAD DE MÉXICO.,NO,PUBLICADO,01/02/2025,31/12/2025,2025-02-25 13:28:49,1144000.0,MXN,NO,2025-A-I-NAC-A-C-20-129-00005184,FORMALIZADO,2025-02-25 13:28:49,Cerrado,1144000.0,,1327040.0,,MXN,NO,,,1144000.0,,,,,SPA181030TI5,SIIVOUS PALVELU S DE RL DE CV,,MX,MEXICANA,NO,MICRO,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/cb7dcc2ba83c4f45aad85278445a2b3a/procedimiento,,2025-02-25 13:28:49
